AliasName,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
BiasFcvPosDevLoLoTmr.PRE,BIASFCVPOSDEVLOLOTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BiasFcvPosDevLoLoTmr.TT,BIASFCVPOSDEVLOLOTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BiasFcvPosDevLoTmr.ACC,BIASFCVPOSDEVLOTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BiasFcvPosDevLoTmr.Control,BIASFCVPOSDEVLOTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BiasFcvPosDevLoTmr.DN,BIASFCVPOSDEVLOTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BiasFcvPosDevLoTmr.EN,BIASFCVPOSDEVLOTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BiasFcvPosDevLoTmr.PRE,BIASFCVPOSDEVLOTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BiasFcvPosDevLoTmr.TT,BIASFCVPOSDEVLOTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
Bms2OilIgtnTmr.ACC,BMS2OILIGTNTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
Bms2OilIgtnTmr.Control,BMS2OILIGTNTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
Bms2OilIgtnTmr.DN,BMS2OILIGTNTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
Bms2OilIgtnTmr.EN,BMS2OILIGTNTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
Bms2OilIgtnTmr.PRE,BMS2OILIGTNTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
Bms2OilIgtnTmr.TT,BMS2OILIGTNTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
Bms6OilIgtnTmr.ACC,BMS6OILIGTNTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
Bms6OilIgtnTmr.Control,BMS6OILIGTNTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
Bms6OilIgtnTmr.DN,BMS6OILIGTNTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
Bms6OilIgtnTmr.EN,BMS6OILIGTNTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
Bms6OilIgtnTmr.PRE,BMS6OILIGTNTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
Bms6OilIgtnTmr.TT,BMS6OILIGTNTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsAlarmAckTmr.ACC,BMSALARMACKTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsAlarmAckTmr.Control,BMSALARMACKTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsAlarmAckTmr.DN,BMSALARMACKTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsAlarmAckTmr.EN,BMSALARMACKTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsAlarmAckTmr.PRE,BMSALARMACKTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsAlarmAckTmr.TT,BMSALARMACKTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_00,BMSALBITSACK[0],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_01,BMSALBITSACK[1],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_02,BMSALBITSACK[2],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_03,BMSALBITSACK[3],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_04,BMSALBITSACK[4],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_05,BMSALBITSACK[5],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_06,BMSALBITSACK[6],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_07,BMSALBITSACK[7],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_08,BMSALBITSACK[8],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsAck_x.BmsAlBitsAck_09,BMSALBITSACK[9],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_00,BMSALBITSHST[0],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_01,BMSALBITSHST[1],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_02,BMSALBITSHST[2],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_03,BMSALBITSHST[3],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_04,BMSALBITSHST[4],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_05,BMSALBITSHST[5],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_06,BMSALBITSHST[6],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_07,BMSALBITSHST[7],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_08,BMSALBITSHST[8],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsHst_x.BmsAlBitsHst_09,BMSALBITSHST[9],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_00,BMSALBITSLTCH[0],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_01,BMSALBITSLTCH[1],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_02,BMSALBITSLTCH[2],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_03,BMSALBITSLTCH[3],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_04,BMSALBITSLTCH[4],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_05,BMSALBITSLTCH[5],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_06,BMSALBITSLTCH[6],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_07,BMSALBITSLTCH[7],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_08,BMSALBITSLTCH[8],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsLtch_x.BmsAlBitsLtch_09,BMSALBITSLTCH[9],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_00,BMSALBITSOSR[0],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_01,BMSALBITSOSR[1],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_02,BMSALBITSOSR[2],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_03,BMSALBITSOSR[3],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_04,BMSALBITSOSR[4],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_05,BMSALBITSOSR[5],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_06,BMSALBITSOSR[6],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_07,BMSALBITSOSR[7],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_08,BMSALBITSOSR[8],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsOsr_x.BmsAlBitsOsr_09,BMSALBITSOSR[9],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_00,BMSALBITSPREEXISTING[0],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_01,BMSALBITSPREEXISTING[1],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_02,BMSALBITSPREEXISTING[2],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_03,BMSALBITSPREEXISTING[3],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_04,BMSALBITSPREEXISTING[4],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_05,BMSALBITSPREEXISTING[5],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_06,BMSALBITSPREEXISTING[6],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_07,BMSALBITSPREEXISTING[7],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_08,BMSALBITSPREEXISTING[8],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsPreExisting_x.BmsAlBitsPreExisting_09,BMSALBITSPREEXISTING[9],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_00,BMSALBITSTRIG[0],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_01,BMSALBITSTRIG[1],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_02,BMSALBITSTRIG[2],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_03,BMSALBITSTRIG[3],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_04,BMSALBITSTRIG[4],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_05,BMSALBITSTRIG[5],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_06,BMSALBITSTRIG[6],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_07,BMSALBITSTRIG[7],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_08,BMSALBITSTRIG[8],Short,1,R/W,100,,,,,,,,,,,
BmsAlBitsTrig_x.BmsAlBitsTrig_09,BMSALBITSTRIG[9],Short,1,R/W,100,,,,,,,,,,,
BmsAtmCtlTmr.ACC,BMSATMCTLTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsAtmCtlTmr.Control,BMSATMCTLTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsAtmCtlTmr.DN,BMSATMCTLTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsAtmCtlTmr.EN,BMSATMCTLTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsAtmCtlTmr.PRE,BMSATMCTLTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsAtmCtlTmr.TT,BMSATMCTLTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsAtmFlwLimTmr.ACC,BMSATMFLWLIMTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsAtmFlwLimTmr.Control,BMSATMFLWLIMTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsAtmFlwLimTmr.DN,BMSATMFLWLIMTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsAtmFlwLimTmr.EN,BMSATMFLWLIMTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsAtmFlwLimTmr.PRE,BMSATMFLWLIMTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsAtmFlwLimTmr.TT,BMSATMFLWLIMTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsBdbpActTmr.ACC,BMSBDBPACTTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsBdbpActTmr.Control,BMSBDBPACTTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsBdbpActTmr.DN,BMSBDBPACTTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsBdbpActTmr.EN,BMSBDBPACTTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsBdbpActTmr.PRE,BMSBDBPACTTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsBdbpActTmr.TT,BMSBDBPACTTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsBrnFiringTmr.ACC,BMSBRNFIRINGTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsBrnFiringTmr.Control,BMSBRNFIRINGTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsBrnFiringTmr.DN,BMSBRNFIRINGTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsBrnFiringTmr.EN,BMSBRNFIRINGTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsBrnFiringTmr.PRE,BMSBRNFIRINGTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsBrnFiringTmr.TT,BMSBRNFIRINGTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsCritCycleTmr.ACC,BMSCRITCYCLETMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsCritCycleTmr.Control,BMSCRITCYCLETMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsCritCycleTmr.DN,BMSCRITCYCLETMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsCritCycleTmr.EN,BMSCRITCYCLETMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsCritCycleTmr.PRE,BMSCRITCYCLETMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsCritCycleTmr.TT,BMSCRITCYCLETMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsCritPwrSenseTmr.ACC,BMSCRITPWRSENSETMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsCritPwrSenseTmr.Control,BMSCRITPWRSENSETMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsCritPwrSenseTmr.DN,BMSCRITPWRSENSETMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsCritPwrSenseTmr.EN,BMSCRITPWRSENSETMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsCritPwrSenseTmr.PRE,BMSCRITPWRSENSETMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsCritPwrSenseTmr.TT,BMSCRITPWRSENSETMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_00,BMSDIFAILACT[0],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_01,BMSDIFAILACT[1],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_02,BMSDIFAILACT[2],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_03,BMSDIFAILACT[3],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_04,BMSDIFAILACT[4],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_05,BMSDIFAILACT[5],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_06,BMSDIFAILACT[6],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_07,BMSDIFAILACT[7],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_08,BMSDIFAILACT[8],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_09,BMSDIFAILACT[9],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_10,BMSDIFAILACT[10],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_11,BMSDIFAILACT[11],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_12,BMSDIFAILACT[12],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_13,BMSDIFAILACT[13],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_14,BMSDIFAILACT[14],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_15,BMSDIFAILACT[15],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_16,BMSDIFAILACT[16],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_17,BMSDIFAILACT[17],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_18,BMSDIFAILACT[18],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailAct_x.BmsDiFailAct_19,BMSDIFAILACT[19],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_00,BMSDIFAILMASK[0],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_01,BMSDIFAILMASK[1],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_02,BMSDIFAILMASK[2],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_03,BMSDIFAILMASK[3],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_04,BMSDIFAILMASK[4],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_05,BMSDIFAILMASK[5],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_06,BMSDIFAILMASK[6],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_07,BMSDIFAILMASK[7],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_08,BMSDIFAILMASK[8],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_09,BMSDIFAILMASK[9],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_10,BMSDIFAILMASK[10],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_11,BMSDIFAILMASK[11],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_12,BMSDIFAILMASK[12],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_13,BMSDIFAILMASK[13],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_14,BMSDIFAILMASK[14],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_15,BMSDIFAILMASK[15],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_16,BMSDIFAILMASK[16],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_17,BMSDIFAILMASK[17],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_18,BMSDIFAILMASK[18],Short,1,R/W,100,,,,,,,,,,,
BmsDiFailMask_x.BmsDiFailMask_19,BMSDIFAILMASK[19],Short,1,R/W,100,,,,,,,,,,,
BmsDnOilVlvTmr.ACC,BMSDNOILVLVTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsDnOilVlvTmr.Control,BMSDNOILVLVTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsDnOilVlvTmr.DN,BMSDNOILVLVTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsDnOilVlvTmr.EN,BMSDNOILVLVTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsDnOilVlvTmr.PRE,BMSDNOILVLVTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsDnOilVlvTmr.TT,BMSDNOILVLVTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsDoFgrdOpnEnTmr.ACC,BMSDOFGRDOPNENTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsDoFgrdOpnEnTmr.Control,BMSDOFGRDOPNENTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsDoFgrdOpnEnTmr.DN,BMSDOFGRDOPNENTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsDoFgrdOpnEnTmr.EN,BMSDOFGRDOPNENTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsDoFgrdOpnEnTmr.PRE,BMSDOFGRDOPNENTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsDoFgrdOpnEnTmr.TT,BMSDOFGRDOPNENTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsEmStopChkTmr.ACC,BMSEMSTOPCHKTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsEmStopChkTmr.Control,BMSEMSTOPCHKTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsEmStopChkTmr.DN,BMSEMSTOPCHKTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsEmStopChkTmr.EN,BMSEMSTOPCHKTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsEmStopChkTmr.PRE,BMSEMSTOPCHKTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsEmStopChkTmr.TT,BMSEMSTOPCHKTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsFanCtlTmr.ACC,BMSFANCTLTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsFanCtlTmr.Control,BMSFANCTLTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsFanCtlTmr.DN,BMSFANCTLTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFanCtlTmr.EN,BMSFANCTLTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFanCtlTmr.PRE,BMSFANCTLTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsFanCtlTmr.TT,BMSFANCTLTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsFdfLimTmr.ACC,BMSFDFLIMTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsFdfLimTmr.Control,BMSFDFLIMTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsFdfLimTmr.DN,BMSFDFLIMTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFdfLimTmr.EN,BMSFDFLIMTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFdfLimTmr.PRE,BMSFDFLIMTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsFdfLimTmr.TT,BMSFDFLIMTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsFgfLimTmr.ACC,BMSFGFLIMTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsFgfLimTmr.Control,BMSFGFLIMTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsFgfLimTmr.DN,BMSFGFLIMTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFgfLimTmr.EN,BMSFGFLIMTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFgfLimTmr.PRE,BMSFGFLIMTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsFgfLimTmr.TT,BMSFGFLIMTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsFgrdClsLimBypTmr.ACC,BMSFGRDCLSLIMBYPTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsFgrdClsLimBypTmr.Control,BMSFGRDCLSLIMBYPTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsFgrdClsLimBypTmr.DN,BMSFGRDCLSLIMBYPTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFgrdClsLimBypTmr.EN,BMSFGRDCLSLIMBYPTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFgrdClsLimBypTmr.PRE,BMSFGRDCLSLIMBYPTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsFgrdClsLimBypTmr.TT,BMSFGRDCLSLIMBYPTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsFuelSelDlyTmr.ACC,BMSFUELSELDLYTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsFuelSelDlyTmr.Control,BMSFUELSELDLYTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsFuelSelDlyTmr.DN,BMSFUELSELDLYTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFuelSelDlyTmr.EN,BMSFUELSELDLYTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsFuelSelDlyTmr.PRE,BMSFUELSELDLYTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsFuelSelDlyTmr.TT,BMSFUELSELDLYTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasActTmr.ACC,BMSGASACTTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsGasActTmr.Control,BMSGASACTTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsGasActTmr.DN,BMSGASACTTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasActTmr.EN,BMSGASACTTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasActTmr.PRE,BMSGASACTTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsGasActTmr.TT,BMSGASACTTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasIgtnTmr.ACC,BMSGASIGTNTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsGasIgtnTmr.Control,BMSGASIGTNTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsGasIgtnTmr.DN,BMSGASIGTNTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasIgtnTmr.EN,BMSGASIGTNTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasIgtnTmr.PRE,BMSGASIGTNTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsGasIgtnTmr.TT,BMSGASIGTNTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasVlvClsTmr.ACC,BMSGASVLVCLSTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsGasVlvClsTmr.Control,BMSGASVLVCLSTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsGasVlvClsTmr.DN,BMSGASVLVCLSTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasVlvClsTmr.EN,BMSGASVLVCLSTMR.EN,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasVlvClsTmr.PRE,BMSGASVLVCLSTMR.PRE,Long,1,R/W,100,,,,,,,,,,,
BmsGasVlvClsTmr.TT,BMSGASVLVCLSTMR.TT,Boolean,1,R/W,100,,,,,,,,,,,
BmsGasVlvOpnTmr.ACC,BMSGASVLVOPNTMR.ACC,Long,1,R/W,100,,,,,,,,,,,
BmsGasVlvOpnTmr.Control,BMSGASVLVOPNTMR.CONTROL,Long,1,R/W,100,,,,,,,,,,,
BmsGasVlvOpnTmr.DN,BMSGASVLVOPNTMR.DN,Boolean,1,R/W,100,,,,,,,,,,,
